case_id,start_time,end_time,creator,event,variant,variant_index,Activity,menu,pageTitle
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T12:59:48,2023-02-24T12:59:48,Fluxicon Disco, ingressoPagina, Variant 3, 3, INTRO,menu_1,INTRO
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T13:03:04,2023-02-24T13:03:04,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-INTRO,menu_1,Q-INTRO
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T13:03:16,2023-02-24T13:03:16,Fluxicon Disco, ingressoPagina, Variant 3, 3, 1st_PROG,menu_1,1st_PROG
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T13:05:41,2023-02-24T13:05:41,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-1st_PROG,menu_1,Q-1st_PROG
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T13:05:49,2023-02-24T13:05:49,Fluxicon Disco, ingressoPagina, Variant 3, 3, VARS,menu_1,VARS
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T13:11:38,2023-02-24T13:11:38,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-VARS,menu_1,Q-VARS
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T13:13:31,2023-02-24T13:13:31,Fluxicon Disco, ingressoPagina, Variant 3, 3, IF_ELSE,menu_3,IF_ELSE
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T13:25:07,2023-02-24T13:25:07,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-IF_ELSE,menu_3,Q-IF_ELSE
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T13:26:47,2023-02-24T13:26:47,Fluxicon Disco, ingressoPagina, Variant 3, 3, FOR,menu_3,FOR
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T13:37:46,2023-02-24T13:37:46,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-FOR,menu_3,Q-FOR
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T13:47:01,2023-02-24T13:47:01,Fluxicon Disco, ingressoPagina, Variant 3, 3, DATA_TYPES,menu_3,DATA_TYPES
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T13:54:08,2023-02-24T13:54:08,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-DATA_TYPES,menu_3,Q-DATA_TYPES
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T13:54:19,2023-02-24T13:54:19,Fluxicon Disco, ingressoPagina, Variant 3, 3, CONVERSIONS,menu_3,CONVERSIONS
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T13:58:24,2023-02-24T13:58:24,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-CONVERSIONS,menu_3,Q-CONVERSIONS
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T13:59:19,2023-02-24T13:59:19,Fluxicon Disco, ingressoPagina, Variant 3, 3, LISTS,menu_3,LISTS
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T14:02:42,2023-02-24T14:02:42,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-LISTS,menu_3,Q-LISTS
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T14:03:29,2023-02-24T14:03:29,Fluxicon Disco, ingressoPagina, Variant 3, 3, DICTIONARIES,menu_3,DICTIONARIES
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T14:04:43,2023-02-24T14:04:43,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-DICTIONARIES,menu_3,Q-DICTIONARIES
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T14:05:13,2023-02-24T14:05:13,Fluxicon Disco, ingressoPagina, Variant 3, 3, FUNCTIONS,menu_3,FUNCTIONS
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T14:07:21,2023-02-24T14:07:21,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-FUNCTIONS,menu_3,Q-FUNCTIONS
pmzgaX8NY7mZU2HLqNKViyYGjRFP5U7yDy9HmIf9ItGhj91qKcaQJH5tefqTGiq0uyvyfnPwijGheLtVhKlvTpPtKKTqwRPXIwnsxGweqNLQHjQZre8K2vtZfrOR9WqyJBTe2MAgrb5yhHtwUJhQJ2,2023-02-24T14:08:10,2023-02-24T14:08:10,Fluxicon Disco, ingressoPagina, Variant 3, 3, SURVEY,menu_3,SURVEY
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T12:59:50,2023-02-24T12:59:50,Fluxicon Disco, ingressoPagina, Variant 3, 3, INTRO,menu_1,INTRO
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:02:17,2023-02-24T13:02:17,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-INTRO,menu_1,Q-INTRO
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:02:35,2023-02-24T13:02:35,Fluxicon Disco, ingressoPagina, Variant 3, 3, 1st_PROG,menu_1,1st_PROG
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:04:38,2023-02-24T13:04:38,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-1st_PROG,menu_1,Q-1st_PROG
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:04:47,2023-02-24T13:04:47,Fluxicon Disco, ingressoPagina, Variant 3, 3, VARS,menu_1,VARS
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:05:14,2023-02-24T13:05:14,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-VARS,menu_1,Q-VARS
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:05:49,2023-02-24T13:05:49,Fluxicon Disco, ingressoPagina, Variant 3, 3, IF_ELSE,menu_3,IF_ELSE
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:06:36,2023-02-24T13:06:36,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-IF_ELSE,menu_3,Q-IF_ELSE
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:06:51,2023-02-24T13:06:51,Fluxicon Disco, ingressoPagina, Variant 3, 3, FOR,menu_3,FOR
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:07:12,2023-02-24T13:07:12,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-FOR,menu_3,Q-FOR
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:08:18,2023-02-24T13:08:18,Fluxicon Disco, ingressoPagina, Variant 3, 3, DATA_TYPES,menu_3,DATA_TYPES
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:08:39,2023-02-24T13:08:39,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-DATA_TYPES,menu_3,Q-DATA_TYPES
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:09:04,2023-02-24T13:09:04,Fluxicon Disco, ingressoPagina, Variant 3, 3, CONVERSIONS,menu_3,CONVERSIONS
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:10:21,2023-02-24T13:10:21,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-CONVERSIONS,menu_3,Q-CONVERSIONS
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:11:20,2023-02-24T13:11:20,Fluxicon Disco, ingressoPagina, Variant 3, 3, LISTS,menu_3,LISTS
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:12:36,2023-02-24T13:12:36,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-LISTS,menu_3,Q-LISTS
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:12:52,2023-02-24T13:12:52,Fluxicon Disco, ingressoPagina, Variant 3, 3, DICTIONARIES,menu_3,DICTIONARIES
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:13:38,2023-02-24T13:13:38,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-DICTIONARIES,menu_3,Q-DICTIONARIES
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:13:52,2023-02-24T13:13:52,Fluxicon Disco, ingressoPagina, Variant 3, 3, FUNCTIONS,menu_3,FUNCTIONS
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:14:22,2023-02-24T13:14:22,Fluxicon Disco, ingressoPagina, Variant 3, 3, Q-FUNCTIONS,menu_3,Q-FUNCTIONS
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS,2023-02-24T13:14:37,2023-02-24T13:14:37,Fluxicon Disco, ingressoPagina, Variant 3, 3, SURVEY,menu_3,SURVEY
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T12:59:53,2023-02-24T12:59:53,Fluxicon Disco, ingressoPagina, Variant 5, 5, INTRO,menu_1,INTRO
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:04:25,2023-02-24T13:04:25,Fluxicon Disco, ingressoPagina, Variant 5, 5, Q-INTRO,menu_1,Q-INTRO
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:04:54,2023-02-24T13:04:54,Fluxicon Disco, ingressoPagina, Variant 5, 5, 1st_PROG,menu_1,1st_PROG
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:07:54,2023-02-24T13:07:54,Fluxicon Disco, ingressoPagina, Variant 5, 5, Q-1st_PROG,menu_1,Q-1st_PROG
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:07:59,2023-02-24T13:07:59,Fluxicon Disco, ingressoPagina, Variant 5, 5, VARS,menu_1,VARS
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:12:55,2023-02-24T13:12:55,Fluxicon Disco, ingressoPagina, Variant 5, 5, Q-VARS,menu_1,Q-VARS
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:23:36,2023-02-24T13:23:36,Fluxicon Disco, ingressoPagina, Variant 5, 5, DATA_TYPES,menu_2,DATA_TYPES
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:28:20,2023-02-24T13:28:20,Fluxicon Disco, ingressoPagina, Variant 5, 5, CONVERSIONS,menu_2,CONVERSIONS
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:28:30,2023-02-24T13:28:30,Fluxicon Disco, ingressoPagina, Variant 5, 5, Q-CONVERSIONS,menu_2,Q-CONVERSIONS
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:28:36,2023-02-24T13:28:36,Fluxicon Disco, ingressoPagina, Variant 5, 5, DATA_TYPES,menu_2,DATA_TYPES
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:28:41,2023-02-24T13:28:41,Fluxicon Disco, ingressoPagina, Variant 5, 5, CONVERSIONS,menu_2,CONVERSIONS
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:28:47,2023-02-24T13:28:47,Fluxicon Disco, ingressoPagina, Variant 5, 5, Q-CONVERSIONS,menu_2,Q-CONVERSIONS
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:28:50,2023-02-24T13:28:50,Fluxicon Disco, ingressoPagina, Variant 5, 5, DATA_TYPES,menu_2,DATA_TYPES
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:28:53,2023-02-24T13:28:53,Fluxicon Disco, ingressoPagina, Variant 5, 5, VARS,menu_1,VARS
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:28:54,2023-02-24T13:28:54,Fluxicon Disco, ingressoPagina, Variant 5, 5, DATA_TYPES,menu_2,DATA_TYPES
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:32:02,2023-02-24T13:32:02,Fluxicon Disco, ingressoPagina, Variant 5, 5, CONVERSIONS,menu_2,CONVERSIONS
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:32:12,2023-02-24T13:32:12,Fluxicon Disco, ingressoPagina, Variant 5, 5, Q-CONVERSIONS,menu_2,Q-CONVERSIONS
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:39:08,2023-02-24T13:39:08,Fluxicon Disco, ingressoPagina, Variant 5, 5, IF_ELSE,menu_2,IF_ELSE
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:45:27,2023-02-24T13:45:27,Fluxicon Disco, ingressoPagina, Variant 5, 5, Q-IF_ELSE,menu_2,Q-IF_ELSE
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T13:45:45,2023-02-24T13:45:45,Fluxicon Disco, ingressoPagina, Variant 5, 5, FOR,menu_2,FOR
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T14:00:34,2023-02-24T14:00:34,Fluxicon Disco, ingressoPagina, Variant 5, 5, Q-FOR,menu_2,Q-FOR
RNeGCPIx2jiwkSNB1qTtDGIPAHUeuNeOQYjdZjj4erGUYT21JyJEobru04C2Lj94XgaYDs5YVlIMgEijb09xDczXkNhfxqsqXB3lmghQo8tZ9G7NQdfVEGGSmmRDEgBvWfZ0UdMWTnoyUS0FpLmGRA,2023-02-24T14:03:41,2023-02-24T14:03:41,Fluxicon Disco, ingressoPagina, Variant 5, 5, LISTS,menu_2,LISTS
